key,0,1
25,"TEXT_BANDWA103_03904_TODO_01","<If(Equal(IntegerParameter(4),9))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),10))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),11))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),8))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),12))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),13))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),14))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/><If(Equal(IntegerParameter(4),15))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>製作筆記 友好部族任務：製作<Sheet(Item,IntegerParameter(5),0)/><Else/>將<Sheet(Item,IntegerParameter(5),0)/>交給雷吉圖</If><Else/></If></If></If></If></If></If></If></If>"
26,"TEXT_BANDWA103_03904_TODO_02",""
27,"TEXT_BANDWA103_03904_TODO_03",""
28,"TEXT_BANDWA103_03904_TODO_04",""
29,"TEXT_BANDWA103_03904_TODO_05",""
30,"TEXT_BANDWA103_03904_TODO_06",""
31,"TEXT_BANDWA103_03904_TODO_07",""
32,"TEXT_BANDWA103_03904_TODO_08",""
33,"TEXT_BANDWA103_03904_TODO_09",""
34,"TEXT_BANDWA103_03904_TODO_10",""
35,"TEXT_BANDWA103_03904_TODO_11",""
36,"TEXT_BANDWA103_03904_TODO_12",""
37,"TEXT_BANDWA103_03904_TODO_13",""
38,"TEXT_BANDWA103_03904_TODO_14",""
39,"TEXT_BANDWA103_03904_TODO_15",""
40,"TEXT_BANDWA103_03904_TODO_16",""
41,"TEXT_BANDWA103_03904_TODO_17",""
42,"TEXT_BANDWA103_03904_TODO_18",""
43,"TEXT_BANDWA103_03904_TODO_19",""
44,"TEXT_BANDWA103_03904_TODO_20",""
45,"TEXT_BANDWA103_03904_TODO_21",""
46,"TEXT_BANDWA103_03904_TODO_22",""
47,"TEXT_BANDWA103_03904_TODO_23",""
48,"TEXT_BANDWA103_03904_REGITT_000_001","矮人戰車是我們的智慧和技術的結晶啦哩！
正因為如此，重要組件必須是完成度極高的優秀製品才行，
<Highlight>ObjectParameter(1)</Highlight>，這項工作我想交給你！"
49,"TEXT_BANDWA103_03904_REGITT_000_003","我想讓你做的是<Sheet(Item,31151,0)/>，
請你先聽西吉圖說明一下。
他會為你準備製作用的素材，拜託了啦哩！"
50,"TEXT_BANDWA103_03904_SHIGITT_000_010","呼……<Sheet(Item,31151,0)/>是吧。
感謝你來幫忙製作。"
51,"TEXT_BANDWA103_03904_SHIGITT_000_012","那就請你趕快做出4個耐高溫的噴嘴吧，
這是安裝在緊急逃生時的噴射裝置上的。
給你素材，不夠的話再管我要。"
52,"TEXT_BANDWA103_03904_SHIGITT_000_013","那就請你趕快做出4個駕駛席的緩衝物吧，
這可以使戰車內的駕駛自走人偶避免受到衝擊。
給你素材，不夠的話再管我要。"
53,"TEXT_BANDWA103_03904_SHIGITT_000_014","那就請你趕快做出4份用於輪胎的特殊橡膠吧，
這樣一來戰車就可以行駛在任何地形上了。
給你素材，不夠的話再管我要。"
54,"TEXT_BANDWA103_03904_SHIGITT_000_016","把完成的東西交給雷吉圖吧，
希望組裝工作能儘早開始。
那就拜託你了！"
55,"TEXT_BANDWA103_03904_SHIGITT_000_017","哦，需要更多素材嗎？
……你手頭好像還有。"
56,"TEXT_BANDWA103_03904_SHIGITT_000_018","哦，需要更多素材嗎？
……你手頭好像還有。"
57,"TEXT_BANDWA103_03904_SHIGITT_000_019","哦，需要更多素材嗎？
……你手頭好像還有。"
58,"TEXT_BANDWA103_03904_SHIGITT_000_020","素材不夠了嗎？
真是沒辦法……給你，拿去用吧。"
59,"TEXT_BANDWA103_03904_SHIGITT_000_021","素材不夠了嗎？
真是沒辦法……給你，拿去用吧。"
60,"TEXT_BANDWA103_03904_SHIGITT_000_022","素材不夠了嗎？
真是沒辦法……給你，拿去用吧。"
61,"TEXT_BANDWA103_03904_REGITT_000_030","重要組件做完了嗎？
做完就拿給我吧啦哩！"
62,"TEXT_BANDWA103_03904_REGITT_000_031","哇哦！這品質，真是沒得說啦哩！
有了它就能讓戰車的效能比沃茨構想的還要好了！
感謝感謝！啦哩吼，啦哩嘿嘿，啦哩！"
63,"TEXT_BANDWA103_03904_REGITT_000_032","把你哄得服服帖帖，然後繼續把麻煩的工作交給你什麼的
我可絲毫沒有想過哦？
真的啦哩……不過，到時候還請你繼續幫忙！"
