key,0,1
13,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_012","它會對任何閃閃發光的東西一見傾心，最離譜的時候甚至會把
機器兵的頭整個拔下來帶走。這嚴重妨礙了我們的調查工作，
下次見到它的時候一定要幫我們揍它個落花流水、眼冒金星！"
14,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_020","你在昨日樂園見到過飄來飄去，床單模樣的魔物嗎？
它們之中有一個特殊的個體引起了我們的注意。"
15,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_021","我們在昨日樂園之外發現了它，
它會把自己披在其他動植物身上，然後那些動植物就消失了！
完全搞不清楚它這麼做的目的。"
16,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_022","順便一提，
「第十三個孩子」的名字源於亞歷山德里亞的鬼故事，
故事說……算了！肯定會嚇死你的，還是不說了。"
17,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_030","薩莉看起來像一個漂亮的娃娃，
但身上總是縈繞著一股莫名的恐怖。"
18,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_031","她一直把清掃這個詞掛在嘴邊，
或許她的職責就是在憶想之地中維持清潔吧。
可她手上拿著的並不是掃帚，而是巨大的鐮刀……"
19,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_032","我們曾派過一名機器兵前去探查情況，
然而不久後，訊號就突然消失了……大概是被她切碎了。
你可要多加小心，別被她連人帶物一起清掃了。"
20,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_040","用一句話來描述這個魔物的話，那就是「浮在空中的眼球」。
那個眼球還被無數扭來扭去的觸手包裹著，太噁心了。
我們稱它為「貓眼」，因為它的瞳孔像貓一樣，是豎著的。"
21,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_041","除此之外，當我們派機器兵去試探它的時候，
它居然一邊發出呼嚕聲一邊對機器兵窮追不捨。
我就直說了，惡夢都沒有這麼嚇人！"
22,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_042","諾斯塔爾吉亞是第一個發現它的，據她所說，
她當時下意識想起了「貓離世時會帶走主人所有厄運」的傳說。"
23,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_043","如果傳說是真的，那貓眼說不定就是那些厄運的化身。
既然是從人的記憶中創造出來的生物，
這麼解釋或許也說得通？"
24,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_050","基礎系統中的資訊顯示，
憶想之地中存在一個名為天氣預報機器人的自控機器。"
25,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_051","不過這個名字有些誤導。
它的功能並不是預報天氣，
而是透過干涉四周的環境乙太控制天氣。"
26,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_052","雖然它是如此被設計的，但它現在出現了故障，產生了自我意識。
如果不加以控制，很可能會引發天災級別的災害。
為了保障設施安全，必須儘早破壞它。"
27,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_053","根據我們目前掌握的資訊，它的「極端天氣抑制系統」仍在執行，
因此對環境乙太的變化極為敏感。
如果你能找到一種方法讓區域性乙太產生異常，說不定可以引它出來。"
28,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_054",""
29,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_055",""
30,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_056",""
31,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_057",""
32,"TEXT_CTSHNT70RISKYMOBLIVINGMEMORY_00903_RINURI_000_058",""
