key,0,1
35,"TEXT_JOBMCH400_01699_TODO_11","空"
36,"TEXT_JOBMCH400_01699_TODO_12","空"
37,"TEXT_JOBMCH400_01699_TODO_13","空"
38,"TEXT_JOBMCH400_01699_TODO_14","空"
39,"TEXT_JOBMCH400_01699_TODO_15","空"
40,"TEXT_JOBMCH400_01699_TODO_16","空"
41,"TEXT_JOBMCH400_01699_TODO_17","空"
42,"TEXT_JOBMCH400_01699_TODO_18","空"
43,"TEXT_JOBMCH400_01699_TODO_19","空"
44,"TEXT_JOBMCH400_01699_TODO_20","空"
45,"TEXT_JOBMCH400_01699_TODO_21","空"
46,"TEXT_JOBMCH400_01699_TODO_22","空"
47,"TEXT_JOBMCH400_01699_TODO_23","空"
48,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_000","呀，我正等著你來呢，<Highlight>ObjectParameter(1)</Highlight>。
多虧上次你找的陀螺儀，
我終於將新兵器試作了出來。"
49,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_001","但工坊面臨的狀況還是非常嚴峻……
剛說到這個，給我們施壓的元凶就來了。"
50,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_002","啊——鐵鏽味、悶熱、難以呼吸。
我的兒子呀，今天你可一定要做好去當騎士的準備了，
這都是為了我們艾因哈特家。"
51,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_003","真是不應該在你小的時候就放你跑進工坊來，
沒想到到了這個年紀你還在研究這些機械！"
52,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_004","父親，你今天來找我就是為了這件事嗎？
好我明白了，如果沒有其他事就快請回吧。"
53,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_005","不，還有一件更重要的事。
澤梅爾家請求我艾因哈特家派出援軍支援。
同為四大名門，我們必須答應才行。"
54,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_006","但你也知道，家裡騎兵團的人手不足。
為了家族的存亡，你必須拿起長槍出征。"
55,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_007","對我來說抱著同歸於盡的覺悟向敵人突擊這種事實在太過可怕，
我辦不到。"
56,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_008","你這膽小鬼！
你要知道這間工坊的工坊長是我。
如果你的回答無法令我滿意，我有權把你從這裡趕出去。"
57,"TEXT_JOBMCH400_01699_KIKOUSHI01699_000_009","(-工坊的機工士們-)你算什麼工坊長呀……
明明都是小安在為工坊的事情盡心竭力……"
58,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_010","我知道騎兵團人手不足，
所以家裡才更是需要機工士呀。"
59,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_011","想要用長劍長槍去挑戰身披硬鱗、飛在空中的龍族，
這需要有冒險者那樣頑強的肉體和堅持不懈的努力才行。"
60,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_012","但如果使用機工士的技術，
則可以在遠離龍族的地方進行攻擊。
不僅可以讓手持槍械的平民成為主力，更是可以減少犧牲。"
61,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_013","雖然技術上還有很多東西沒有實現，但那都只是時間問題。
到時候機工士一定會成為主要戰力，
艾因哈特家必然也會名聲大噪。"
62,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_014","平民成為戰場的主力？！"
63,"TEXT_JOBMCH400_01699_FROMELAUT_000_015","老爺，是時候出發了。
就快到<Sheet(BNpcName,1440,0)/>抵達的時間了……"
64,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_016","你說<Sheet(BNpcName,1440,0)/>？！
你打算讓家裡的騎兵團獨自應戰那條凶暴的龍嗎？！"
65,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_017","沒錯……
它即將飛到我艾因哈特家管理的天火堡壘群。
如果堡壘被它破壞掉的話，金錢與名譽可就什麼都沒有了。"
66,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_018","父親，請讓我們也參加迎擊戰！
親眼看到機工士的英姿，父親一定也會改變想法的。"
67,"TEXT_JOBMCH400_01699_BAURENDOUIN_000_019","隨便你，現在確實人手極缺。
但要來就快點，龍族可不會等著你。"
68,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_020","唉，毫不猶豫就說出了要參戰的話……
但機工士們卻都是第一次參加實戰，
唯一靠得住的人只有你了。"
69,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_021","因此這次做出的新兵器就交給你吧。
它是利用上次你找到的組件試作出的機工兵器車型浮游砲塔，
可以自主進行援護射擊！"
70,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_022","使用你腰間的機工兵裝將乙太轉換成雷屬性力量，
然後以雷屬性力量作動力啟動它，
它就可以協助你進行戰鬥了。"
71,"TEXT_JOBMCH400_01699_STEPHANIVIEN_000_023","<Sheet(BNpcName,1440,0)/>是我艾因哈特家的仇敵。
如果能用它將斯瓦拉率領的龍群和我父親的頑固觀念一起擊碎，
那就真是一石二鳥了。"
