key,0,1
14,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_040","呀，你來啦。
不論是作為召喚士還是學者，你都取得了很大的進步。
你現在是所有行會會員奮鬥的目標。"
15,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_050","看來你現在的境況有些窘迫啊？
雖然我很擔心，但是也很期待看你如何打破眼前的僵局。"
16,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_051","看來你已經成功化解了這次災難。
現在應該深刻體會到根據情況制定戰術是多麼重要的事情了吧？"
17,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_060","難題終於解決了啊。
是你找到了拯救這個星球的最佳方法啊。
真是太厲害了。"
18,"TEXT_REGSEAACNGUILD_00089_Q2_000_1","想了解什麼？"
19,"TEXT_REGSEAACNGUILD_00089_A2_000_1","最近怎麼樣？"
20,"TEXT_REGSEAACNGUILD_00089_A2_000_2","什麼是「巴術」？"
21,"TEXT_REGSEAACNGUILD_00089_A2_000_3","取消"
22,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_100","克·莉霞去旅行之後……
我就忙得不可開交，不僅行會的工作量增大，
對梅爾凡海關的實際業務協助也增多了。"
23,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_101","行會會長還是和原來一樣。
雖然他會發來一些巴術的研究報告，
但卻完全不清楚他的近況。"
24,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_102","不知克·莉霞現在過得怎麼樣……
沒有訊息，或許就是最好的訊息吧。"
25,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_105","說起來前幾天克·莉霞寄來了信。
說她已經順利再次見到了行長，
目前正在新天地努力修行。"
26,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_106","她也很掛念<Highlight>ObjectParameter(1)</Highlight>。
說自己為了創造出期望的現實要努力訓練……
問你有沒有創造出你期望的現實……"
27,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_107","如果傳授給你的巴術在你那漫長的旅途當中
能夠有所幫助的話那就再好不過了。
好了，向著下一個新命題去尋求答案吧。"
28,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_110","即使窮盡了巴術，也不要忘記自己的初衷，
回顧基礎知識也是很重要的。"
29,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_111","巴術起源於南洋群島，
是以算術學為基礎發展起來的魔法體系。"
30,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_112","用算術這種理論性的手段解釋代表生命奧秘的魔法，
這也是巴術誕生的開始。"
31,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_113","巴術的特徵之一，就是使用將魔法陣昇華後的「魔紋」。
因為最初將演算出的魔紋稱作「巴紋」，
所以這種魔法體系就被稱為是「巴術」了。"
32,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_114","而且，在解釋生命奧秘的過程中，
孕育出了魔法生命體「卡邦庫爾」……
這就是最具邏輯性的魔法體系——巴術。"
33,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_120","不僅是巴術，即使完全掌握了召喚術，
也不要忘記自己的初衷，
回顧基礎知識也是很重要的。"
34,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_121","巴術起源於南洋群島，
是以算術學為基礎發展起來的魔法體系。"
35,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_122","用算術這種理論性的手段解釋代表生命奧秘的魔法，
這也是巴術誕生的開始。"
36,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_123","巴術的特徵之一，就是使用將魔法陣昇華後的「魔紋」。
因為最初將演算出的魔紋稱作「巴紋」，
所以這種魔法體系就被稱為是「巴術」了。"
37,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_124","而且，在解釋生命奧秘的過程中，
孕育出了魔法生命體「卡邦庫爾」……
這就是最具邏輯性的魔法體系——巴術。"
38,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_130","不僅是巴術，即使窮盡了軍事學，
也不要忘記自己的初衷，
回顧基礎知識也是很重要的。"
39,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_131","巴術起源於南洋群島，
是以算術學為基礎發展起來的魔法體系。"
40,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_132","用算術這種理論性的手段解釋代表生命奧秘的魔法，
這也是巴術誕生的開始。"
41,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_133","巴術的特徵之一，就是使用將魔法陣昇華後的「魔紋」。
因為最初將演算出的魔紋稱作「巴紋」，
所以這種魔法體系就被稱為是「巴術」了。"
42,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_134","而且，在解釋生命奧秘的過程中，
孕育出了魔法生命體「卡邦庫爾」……
這就是最具邏輯性的魔法體系——巴術。"
43,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_140","即使窮盡了召喚術和軍事學，
也會回過頭溫習巴術的基礎知識……
這種好學的姿態，就是你取得卓越成就的原因吧。"
44,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_141","巴術起源於南洋群島，
是以算術學為基礎發展起來的魔法體系。"
45,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_142","用算術這種理論性的手段解釋代表生命奧秘的魔法，
這也是巴術誕生的開始。"
46,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_143","巴術的特徵之一，就是使用將魔法陣昇華後的「魔紋」。
因為最初將演算出的魔紋稱作「巴紋」，
所以這種魔法體系就被稱為是「巴術」了。"
47,"TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_144","而且，在解釋生命奧秘的過程中，
孕育出了魔法生命體「卡邦庫爾」……
這就是最具邏輯性的魔法體系——巴術。"
