key,0,1
33,"TEXT_LUCKZD002_03409_TODO_09",""
34,"TEXT_LUCKZD002_03409_TODO_10",""
35,"TEXT_LUCKZD002_03409_TODO_11",""
36,"TEXT_LUCKZD002_03409_TODO_12",""
37,"TEXT_LUCKZD002_03409_TODO_13",""
38,"TEXT_LUCKZD002_03409_TODO_14",""
39,"TEXT_LUCKZD002_03409_TODO_15",""
40,"TEXT_LUCKZD002_03409_TODO_16",""
41,"TEXT_LUCKZD002_03409_TODO_17",""
42,"TEXT_LUCKZD002_03409_TODO_18",""
43,"TEXT_LUCKZD002_03409_TODO_19",""
44,"TEXT_LUCKZD002_03409_TODO_20",""
45,"TEXT_LUCKZD002_03409_TODO_21",""
46,"TEXT_LUCKZD002_03409_TODO_22",""
47,"TEXT_LUCKZD002_03409_TODO_23",""
48,"TEXT_LUCKZD002_03409_GYUFDAEN_000_000","哈……我正在苦惱。
要問為什麼，是因為我不擅長對付總是惡作劇的仙子。
我都不知道會被怎麼樣。"
49,"TEXT_LUCKZD002_03409_GYUFDAEN_000_001","哈……你要是能代替我
去仙子那邊跑個腿就好了。
當然我會給你繳納合理的報酬的。"
50,"TEXT_LUCKZD002_03409_GYUFDAEN_000_002","委託你的事情也很簡單，拿著<Sheet(EventItem,2002640,0)/>，
去交給群花館的由兒·菲奧，
並拿回訂購的花的種子就好。"
51,"TEXT_LUCKZD002_03409_GYUFDAEN_000_003","啊……對了對了。
如果仙子對你惡作劇的話，
你就說出魔法暗號「洛！」就可以了。"
52,"TEXT_LUCKZD002_03409_GYUFDAEN_000_004","肯定多少能有點報復的效果吧。
但願不要使用這個魔法就能把事辦妥……
那祝你一路平安。"
53,"TEXT_LUCKZD002_03409_GYUFDAEN_000_005","把<Sheet(EventItem,2002640,0)/>交給群花館的由兒·菲奧，
幫我拿來訂購的花的種子吧。
如果仙子對你惡作劇的話就說「洛！」就可以了。"
54,"TEXT_LUCKZD002_03409_JULFEO_000_010","等等！
區區恩莫族竟敢遲到……咦，是菲奧的小樹苗來啦！
怎麼，有什麼事？要玩嗎？要玩嗎？"
55,"TEXT_LUCKZD002_03409_JULFEO_000_011","哎呀，你拿這個來啦！
嘻嘻……有這個孢子囊就能做些很有意思的事了！"
56,"TEXT_LUCKZD002_03409_JULFEO_000_012","我要把這個孢子撒到其他仙子身上！
然後，你猜會怎麼樣？
大家都會麻痺不能動彈呢……太好玩了！"
57,"TEXT_LUCKZD002_03409_JULFEO_000_013","對了，訂購的花的種子就在那裡。
一共6袋，都散落在花壇裡了！
你想要就去搜集一下吧！"
58,"TEXT_LUCKZD002_03409_JULFEO_000_014","嘻嘻……我雖然約好會把種子出售，
但沒說還要由我來收拾到一起吧！
咦，生氣了，生氣了？"
59,"TEXT_LUCKZD002_03409_Q1_000_000","要做什麼？"
60,"TEXT_LUCKZD002_03409_A1_000_001","洛！"
61,"TEXT_LUCKZD002_03409_A1_000_002","寬宏大量原諒他"
62,"TEXT_LUCKZD002_03409_JULFEO_000_015","呀——
麻痺了——"
63,"TEXT_LUCKZD002_03409_JULFEO_000_016","嘻嘻……謝謝惠顧！
向那個恩莫族問好哦！"
64,"TEXT_LUCKZD002_03409_JULFEO_000_017","嗯，你還在啊？
<Sheet(EventItem,2002641,0)/>一共有6袋，你加油收集起來吧！"
65,"TEXT_LUCKZD002_03409_GYUFDAEN_000_020","歡迎回來。
拿到<Sheet(EventItem,2002641,0)/>了嗎？"
66,"TEXT_LUCKZD002_03409_GYUFDAEN_000_021","……嗯，正好是6袋。
我就不問有沒有用到魔法暗號了。
總之是辛苦你了。"
67,"TEXT_LUCKZD002_03409_GYUFDAEN_000_022","用這種子可以榨成油，用在香油或者烹調中。
在過去，油是由孚布特王國的人們帶過來的，
如今卻不得不和仙子交易才行……唉。"
68,"TEXT_LUCKZD002_03409_GYUFDAEN_000_023","還真是……麻煩的鄰居啊，
不過他們也確實是保護著伊爾美格。
那我也該繳納給你等價的報酬了。"
