key,0,1
37,"TEXT_KINGZD106_05105_TODO_13",""
38,"TEXT_KINGZD106_05105_TODO_14",""
39,"TEXT_KINGZD106_05105_TODO_15",""
40,"TEXT_KINGZD106_05105_TODO_16",""
41,"TEXT_KINGZD106_05105_TODO_17",""
42,"TEXT_KINGZD106_05105_TODO_18",""
43,"TEXT_KINGZD106_05105_TODO_19",""
44,"TEXT_KINGZD106_05105_TODO_20",""
45,"TEXT_KINGZD106_05105_TODO_21",""
46,"TEXT_KINGZD106_05105_TODO_22",""
47,"TEXT_KINGZD106_05105_TODO_23",""
48,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_000","啊啊！怎麼辦啊……！
希望你能幫忙阻止我丈夫！"
49,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_001","族長已經發表宣言表示要捨棄雙血教，
對此，丈夫有一種至今的苦難都白費了的感覺，始終過不去這個心結。
然後我今早醒來就發現他不見了……"
50,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_002","有人說看到他去了抱擁天坑……
可是我身體虛弱，去不了森林深處。"
51,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_003","請你一定要阻止我丈夫穿越抱擁天坑。
你只需對他說出「飛向太陽」，他就肯定會回來了……
希望能一切順利。"
52,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_004","要是再失去了丈夫，我真不知該怎麼辦了……！
請你一定要對他說出「飛向太陽」，把他挽留下來。
他應該是前往了抱擁天坑……"
53,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_005","你是烏克·拉瑪特大人的……"
54,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_006","你別攔著我。
這個抱擁天坑的前方可以靠近死後的世界。
我能聽到，孩子們的聲音正在呼喚我。"
55,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_007","自從大家決定捨棄教誨的那一刻開始……
我就一直能聽到原本已經送走的孩子們的聲音。
直到如今這個聲音還在呼喚著我來到深空天坑……"
56,"TEXT_KINGZD106_05105_SYSTEM_000_008","將聊天頻道設定為「說話」頻道後，
使用鍵盤或虛擬鍵盤輸入含有「飛向太陽」的詞句呼喚霍比格族男性。"
57,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_009","我能聽到，孩子們的聲音一直在呼喚我，
要我來到深空天坑……"
58,"TEXT_KINGZD106_05105_SYSTEM_000_010","將聊天頻道設定為「說話」頻道後，
使用鍵盤或虛擬鍵盤輸入含有「飛向太陽」的詞句呼喚霍比格族男性。"
59,"TEXT_KINGZD106_05105_SAYTODO_000_011","飛向太陽"
60,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_012","為……為什麼你會知道這句話……！"
61,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_013","是我的妻子委託你這樣說的？
這樣啊……那傢伙……"
62,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_014","「飛向太陽」對於尋求光照充足的土地的瑪穆克百姓來說
有著「不要放棄，不要氣餒」的含義。
妻子這是在勸我不要在這種地方感慨惆悵，而是要向前看啊……"
63,"TEXT_KINGZD106_05105_HOOBIGOHASBAND05105_000_015","我準備回瑪穆克了。
也得跟妻子好好談談才行。"
64,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_016","剛才丈夫已經回來了！
還說是你勸阻了他，真是太感謝了。"
65,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_017","看到我們這樣的組合估計你也察覺到了，
我跟丈夫其實是遵從雙血教而結合的夫婦。"
66,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_018","或許是他對自己迄今為止所作所為的深深的負罪感，
才使他能夠聽見本應由自己親手撫養長大的孩子的聲音。
這份痛苦，我也應當與他共同分擔……"
67,"TEXT_KINGZD106_05105_QUIETBOONEWA05105_000_019","接下來我會繼續好好看著他，
並商量一下今後該何去何從。
作為夫妻，就應該這樣相互扶持著走下去……"
