key,0,1
15,"TEXT_CLSFSH580_02088_SEQ_15","空"
16,"TEXT_CLSFSH580_02088_SEQ_16","空"
17,"TEXT_CLSFSH580_02088_SEQ_17","空"
18,"TEXT_CLSFSH580_02088_SEQ_18","空"
19,"TEXT_CLSFSH580_02088_SEQ_19","空"
20,"TEXT_CLSFSH580_02088_SEQ_20","空"
21,"TEXT_CLSFSH580_02088_SEQ_21","空"
22,"TEXT_CLSFSH580_02088_SEQ_22","空"
23,"TEXT_CLSFSH580_02088_SEQ_23","空"
24,"TEXT_CLSFSH580_02088_TODO_00","和漁師行會的希希蒲對話"
25,"TEXT_CLSFSH580_02088_TODO_01","在莫古利之家收集情報"
26,"TEXT_CLSFSH580_02088_TODO_02","和莫古克對話"
27,"TEXT_CLSFSH580_02088_TODO_03","<If(LessThan(IntegerParameter(1),IntegerParameter(2)))>在德拉瓦尼亞雲海釣上<Sheet(Item,12793,0)/><Else/>將<Sheet(Item,12793,0)/>拿給莫古克查看</If>"
28,"TEXT_CLSFSH580_02088_TODO_04","將<Sheet(Item,12793,0)/>交給伊修加爾德的昂索姆"
29,"TEXT_CLSFSH580_02088_TODO_05","空"
30,"TEXT_CLSFSH580_02088_TODO_06","空"
31,"TEXT_CLSFSH580_02088_TODO_07","空"
32,"TEXT_CLSFSH580_02088_TODO_08","空"
33,"TEXT_CLSFSH580_02088_TODO_09","空"
34,"TEXT_CLSFSH580_02088_TODO_10","空"
35,"TEXT_CLSFSH580_02088_TODO_11","空"
36,"TEXT_CLSFSH580_02088_TODO_12","空"
37,"TEXT_CLSFSH580_02088_TODO_13","空"
38,"TEXT_CLSFSH580_02088_TODO_14","空"
39,"TEXT_CLSFSH580_02088_TODO_15","空"
40,"TEXT_CLSFSH580_02088_TODO_16","空"
41,"TEXT_CLSFSH580_02088_TODO_17","空"
42,"TEXT_CLSFSH580_02088_TODO_18","空"
43,"TEXT_CLSFSH580_02088_TODO_19","空"
44,"TEXT_CLSFSH580_02088_TODO_20","空"
45,"TEXT_CLSFSH580_02088_TODO_21","空"
46,"TEXT_CLSFSH580_02088_TODO_22","空"
47,"TEXT_CLSFSH580_02088_TODO_23","空"
48,"TEXT_CLSFSH580_02088_SYSTEM_000_900","若要領取或繼續推進本任務，
需完成「蒼天的伊修加爾德主線任務」中的「雲海莫古利族」。"
49,"TEXT_CLSFSH580_02088_ANSAULME_000_000","是你啊……來得正好。
有件事讓我很苦惱，我一個人已經承受不了……"
50,"TEXT_CLSFSH580_02088_ANSAULME_000_001","這個老頭子是我的舊相識。
我們曾經居住在同一個領主統治的土地上……
可是那裡最近變得十分動盪不安……"
51,"TEXT_CLSFSH580_02088_ANSAULME_000_002","自從領主因病去世，一切都發生了改變……
統治著那片土地的貴族大人有兩個兒子，
不巧的是擁有第一繼承權的長子離家出走了。"
52,"TEXT_CLSFSH580_02088_ANSAULME_000_003","雖然長子不在，但他也並沒有死，所以無法忽視他的繼承權……
無可奈何只能讓次子先以領主代理人的身份就任了。"
53,"TEXT_CLSFSH580_02088_ANSAULME_000_004","但是那個次子卻是個極其昏庸的統治者！
領土內的居民都在被領主代理人的無理要求折磨著……"
54,"TEXT_CLSFSH580_02088_ANSAULME_000_005","老頭子來找我也是被那領主代理人逼的。
他是侍奉於領主住處的專屬烹調師……"
55,"TEXT_CLSFSH580_02088_ANSAULME_000_006","那該死的領主代理人為了迎接教皇廳來的客人，
竟然要求老頭子用「<Sheet(Item,12793,0)/>」做菜，
那種魚早就滅絕了，做不到的話就要他的命，這簡直就是強人所難。"
56,"TEXT_CLSFSH580_02088_ANSAULME_000_007","太過分了，我絕對饒不了他！
我也要做好覺悟……"
57,"TEXT_CLSFSH580_02088_ANSAULME_000_008","……等等，我想到一個好主意！
我記得那種魚好像是……"
58,"TEXT_CLSFSH580_02088_ANSAULME_000_009","<Highlight>ObjectParameter(1)</Highlight>，拜託了！
能幫我去把<Sheet(Item,12793,0)/>給釣回來嗎？！"
59,"TEXT_CLSFSH580_02088_ANSAULME_000_010","據說<Sheet(Item,12793,0)/>這種魚曾經可以在皇都附近的雲海釣到。
但由於貴族的濫捕濫殺而絕跡了……
但在雲海的更深處說不定還有它們的蹤跡！"
60,"TEXT_CLSFSH580_02088_ANSAULME_000_011","不過雲海的範圍太廣了，我們還需要更多情報……
麻煩你先回一趟漁師行會，
向希希蒲小姐打聽一下吧！"
61,"TEXT_CLSFSH580_02088_FIEFMAN02088_000_012","噢……非常感謝你們的關心與相助！
那就拜託了……"
62,"TEXT_CLSFSH580_02088_ANSAULME_000_013","那傢伙是明知<Sheet(Item,12793,0)/>早已滅絕才選了它吧。
我絕對要讓他後悔選了這道菜！"
63,"TEXT_CLSFSH580_02088_ANSAULME_000_015","不過雲海的範圍太廣了，我們還需要更多情報……
麻煩你先回一趟漁師行會，
向希希蒲小姐打聽一下吧！"
64,"TEXT_CLSFSH580_02088_ANSAULME_000_016","噢……非常感謝你們的關心與相助！
那就拜託了……"
65,"TEXT_CLSFSH580_02088_SISIPU_000_020","……哎呀哎呀，你還是一如既往地滿載而歸啊！
不過像你這樣厲害的漁師竟然會來請教我，我很高興。"
66,"TEXT_CLSFSH580_02088_SISIPU_000_021","<Sheet(Item,12793,0)/>？嗯，我知道這種魚！
之前你不是交給過我在雲海釣到的魚嗎？
當時我覺得那魚很有意思，就一直在對各國文獻進行調查！"
67,"TEXT_CLSFSH580_02088_SISIPU_000_022","<Sheet(Item,12793,0)/>這種魚是有毒的，
若是中了它的毒，便要飽嚐三天三夜的痛苦折磨……
但如果使用正確的烹飪方式處理的話，它的肉可是極其鮮美的！"
68,"TEXT_CLSFSH580_02088_SISIPU_000_023","有關它的生存狀態呢……書上是怎麼說的呢……
對了，說它是乘著西風現身的！"
69,"TEXT_CLSFSH580_02088_SISIPU_000_024","你去伊修加爾德以西的雲海尋找的話，
說不定還能發現倖存的<Sheet(Item,12793,0)/>呢……
嗯，如果那裡有居民生活的話，就能問問他們了。"
70,"TEXT_CLSFSH580_02088_SISIPU_000_040","你去伊修加爾德以西的雲海尋找的話，
說不定還能發現倖存的<Sheet(Item,12793,0)/>呢……
嗯，如果那裡有居民生活的話，就能問問他們了。"
71,"TEXT_CLSFSH580_02088_ANSAULME_000_041","我這邊也進行了各種調查，
不過皇都附近的雲海根本沒有人看到過那種魚。
果然還是得去雲海的更深處才能有所發現嗎……"
72,"TEXT_CLSFSH580_02088_MOGTOE_000_050","……你在找<Sheet(Item,12793,0)/>咕波？
既然如此，你去問問莫古克不就好了咕波！"
73,"TEXT_CLSFSH580_02088_MOGTOE_000_051","莫古克是個狂熱的釣魚愛好者咕波！
他在浮島釣魚時曾經連同整個浮島衝入雲海深處，
失蹤了好長一段時間呢咕波！"
74,"TEXT_CLSFSH580_02088_MOGTOE_000_052","我剛才看見莫古克從莫古利之家出發向北去了咕波。
你應該能在那附近找到他的咕波！"
75,"TEXT_CLSFSH580_02088_MOGTOE_000_055","我剛才看見莫古克從莫古利之家出發向北去了咕波。
你應該能在那附近找到他的咕波！"
76,"TEXT_CLSFSH580_02088_MOGUKK_000_060","咕、咕波？！是沒見過的傢伙咕波！！
……而且全身散發著濃濃的魚腥味咕波。
你到底是誰咕波……"
77,"TEXT_CLSFSH580_02088_MOGUKK_000_061","你竟然為了釣魚跑到這裡來了咕波？！
……哈哈，看來你也是個釣魚狂熱愛好者咕波！
莫古很敬佩你遠道而來的熱情，就告訴你好了咕波！"
78,"TEXT_CLSFSH580_02088_MOGUKK_000_062","空"
79,"TEXT_CLSFSH580_02088_MOGUKK_000_063","<Sheet(Item,12793,0)/>並沒有滅絕咕波！
莫古只釣到過它一次，但那時中了它的毒相當狼狽咕波……"
80,"TEXT_CLSFSH580_02088_MOGUKK_000_064","<Sheet(Item,12793,0)/>的棲息地應該就在這附近，
不過它們根本不怎麼現身咕波！
如果你釣上來了拜託拿來給莫古看看咕波！"
81,"TEXT_CLSFSH580_02088_MOGUKK_000_070","<Sheet(Item,12793,0)/>的棲息地應該就在這附近，
不過它們根本不怎麼現身咕波！
如果你釣上來了拜託拿來給莫古看看咕波！"
82,"TEXT_CLSFSH580_02088_MOGUKK_000_080","咕波咕波！你好厲害啊咕波！
莫古能看到<Sheet(Item,12793,0)/>真的好滿足咕波。
你快把它拿去交給為它煩惱的人吧咕波！"
83,"TEXT_CLSFSH580_02088_MOGUKK_000_081","在食用這種魚之前一定要把它的內臟清理乾淨，
否則會中毒的咕波。
莫古之前吃它的時候……啊，光是想起來就火大咕波！"
84,"TEXT_CLSFSH580_02088_MOGUKK_000_082","看到你把它釣了上來，莫古可出口氣了咕波！
莫古十分欣賞你的實力，莫古要把自己秘藏的情報告訴你咕波。
這是個不可思議的釣魚傳說，連莫古自己也沒有嘗試過……"
85,"TEXT_CLSFSH580_02088_MOGUKK_000_083","據說很久很久以前，在世界上的某個地方，
存在著一個憑藉機械的力量浮在空中的大陸咕波……
那裡有生息著奇怪魚類的「魔泉」咕波！"
86,"TEXT_CLSFSH580_02088_MOGUKK_000_084","傳說只要用<Sheet(Item,12710,0)/>當做魚餌，
就可以釣上那裡的魚咕波。
不過到現在還沒有人嘗試過，真相依舊不明咕波！"
87,"TEXT_CLSFSH580_02088_MOGUKK_000_085","你能夠大老遠來到這遙遠的天空之上，
說不定可以成功挑戰「魔泉釣魚」呢咕波！
期待你的好消息咕波！"
88,"TEXT_CLSFSH580_02088_MOGUKK_000_090","咕波咕波！你好厲害啊咕波！
莫古能看到<Sheet(Item,12793,0)/>真的好滿足咕波。
你快把它拿去交給為它煩惱的人吧咕波！"
89,"TEXT_CLSFSH580_02088_ANSAULME_000_095","我這邊也進行了各種調查，
不過皇都附近的雲海根本沒有人看到過那種魚。
果然還是得去雲海的更深處才能有所發現嗎……"
90,"TEXT_CLSFSH580_02088_ANSAULME_000_100","好厲害，<Highlight>ObjectParameter(1)</Highlight>……
你竟然一個人就把那夢幻之魚給釣上來了啊！
非常感謝，這樣就能幫上老頭子了！"
91,"TEXT_CLSFSH580_02088_ANSAULME_000_101","老頭子！把這魚拿去收拾了做菜吧！
然後……在做領主代理人的那份菜品時，
稍微留一點<Sheet(Item,12793,0)/>的毒，別把他弄死就行！"
92,"TEXT_CLSFSH580_02088_ANSAULME_000_102","放心吧……
你等上了菜之後就讓相關人士都逃到我這裡來吧！
我會把你們都保護好的！"
93,"TEXT_CLSFSH580_02088_FIEFMAN02088_000_103","……噢！您都這麼說了我也可以放心了。
果然還是應該由您來繼承家業啊！
您放棄了繼承人的權利實在太可惜了。"
94,"TEXT_CLSFSH580_02088_ANSAULME_000_104","啊……老頭子，這可不能說出來啊！"
95,"TEXT_CLSFSH580_02088_ANSAULME_000_105","<Highlight>ObjectParameter(1)</Highlight>，事到如今再瞞你也沒有用了。
那個領主代理人就是我的弟弟。"
96,"TEXT_CLSFSH580_02088_ANSAULME_000_106","那傢伙一直瞄著領主的席位。
我不想與他爭奪繼承人之位引發動亂，所以主動放棄了……
但如今人民在他的霸權下備受折磨，我不能放任不管。"
97,"TEXT_CLSFSH580_02088_ANSAULME_000_107","老頭子，我已經做好覺悟了。
所以你不用再為我擔心了……
快去讓那個蠢貨的肚子好好地疼一番吧！"
98,"TEXT_CLSFSH580_02088_FIEFMAN02088_000_108","……領土內的居民們都在等待您的歸來。
我會轉告他們，讓他們再忍耐一段時間。"
99,"TEXT_CLSFSH580_02088_ANSAULME_000_109","那麼，嚴肅的話題先到此結束。
你快給我講講你是怎麼釣到<Sheet(Item,12793,0)/>的吧！"
100,"TEXT_CLSFSH580_02088_ANSAULME_000_110","什麼，竟然還有在那麼奇怪的地方釣魚的方法？
不過照你的脾氣，應該還是打算前去挑戰的吧。"
101,"TEXT_CLSFSH580_02088_ANSAULME_000_111","<Sheet(Item,12710,0)/>的話我倒是有幾個，你拿去吧。
我也挺喜歡收集看似能用來當魚餌的東西。
不過至於「魔泉」在哪我就不清楚了……你自己去調查吧！"
102,"TEXT_CLSFSH580_02088_SYSTEM_000_115","作為漁師開拓了未知的領域，
開啟了「魔泉釣魚」。"
