key,0,1
35,"TEXT_KINGLA303_04984_TODO_11",""
36,"TEXT_KINGLA303_04984_TODO_12",""
37,"TEXT_KINGLA303_04984_TODO_13",""
38,"TEXT_KINGLA303_04984_TODO_14",""
39,"TEXT_KINGLA303_04984_TODO_15",""
40,"TEXT_KINGLA303_04984_TODO_16",""
41,"TEXT_KINGLA303_04984_TODO_17",""
42,"TEXT_KINGLA303_04984_TODO_18",""
43,"TEXT_KINGLA303_04984_TODO_19",""
44,"TEXT_KINGLA303_04984_TODO_20",""
45,"TEXT_KINGLA303_04984_TODO_21",""
46,"TEXT_KINGLA303_04984_TODO_22",""
47,"TEXT_KINGLA303_04984_TODO_23",""
48,"TEXT_KINGLA303_04984_XEEROLJA_000_000","<Highlight>ObjectParameter(1)</Highlight>，你來了。
你知道嗎？上次的冷園果汁……"
49,"TEXT_KINGLA303_04984_XEEROLJA_000_001","大獲好評！
甚至有不少輝鱗族的俊男美女都在傳它是「美膚果汁」！"
50,"TEXT_KINGLA303_04984_XEEROLJA_000_002","很多人都來下單果汁，看客人那麼喜歡，
我辛苦給冷園果去皮也值了。"
51,"TEXT_KINGLA303_04984_XEEROLJA_000_003","照這樣下去，店內的銷售狀況一定會有所好轉。
我們就趁著這個氣勢，繼續試製下一種果汁吧。"
52,"TEXT_KINGLA303_04984_XEEROLJA_000_004","這次我想製作面向莫布林族的果汁。"
53,"TEXT_KINGLA303_04984_XEEROLJA_100_004","生活在圖萊尤拉的莫布林族大多以貨運或採集等體力活為生，
我想他們應該很需要能緩解疲勞的果汁。"
54,"TEXT_KINGLA303_04984_XEEROLJA_000_005","不過莫布林族的口味比較獨特，
他們喜歡一種聞起來非常刺鼻的茶飲，名為腐茶。"
55,"TEXT_KINGLA303_04984_XEEROLJA_000_006","但要在店內售賣腐茶，恐怕我的店就離關門不遠了。
為了不影響其他客人，就用發酵的蘆薈作為替代製作果汁吧。"
56,"TEXT_KINGLA303_04984_XEEROLJA_000_007","發酵的蘆薈雖然同樣氣味濃烈，但屬於大家都能接受的果香味。
這樣一來既可以滿足莫布林族的喜好，
其他部族飲用起來也沒有問題！"
57,"TEXT_KINGLA303_04984_XEEROLJA_000_008","當然了，在這個基礎上還需要讓果汁具有舒緩疲憊的效果。
這方面就拜託你了，相信以你的技術一定沒問題。"
58,"TEXT_KINGLA303_04984_XEEROLJA_000_009","多謝。
還有就是……你還記得之前哈雷納魯坷拒絕試喝的事嗎？"
59,"TEXT_KINGLA303_04984_XEEROLJA_000_010","我無論如何都想聽聽他的意見，
尤其這次要做的還是面向莫布林族的果汁……
要做出受歡迎的果汁，他的回饋意見是不可或缺的。"
60,"TEXT_KINGLA303_04984_XEEROLJA_000_011","這次我們一定要做出讓哈雷納魯坷也認可的美味果汁。
然後再請他嚐一嚐。"
61,"TEXT_KINGLA303_04984_XEEROLJA_000_012","你真是太可靠了。
那就趁哈雷納魯坷外出採集素材這段時間，
完成<Sheet(ItemMP,43896,0)/>吧！"
62,"TEXT_KINGLA303_04984_SYSTEM_000_013","（★未使用／削除予定★）"
63,"TEXT_KINGLA303_04984_XEEROLJA_000_015","試製<Sheet(ItemMP,43896,0)/>就拜託你了。
為了莫布林族的健康，也為了獲得哈雷納魯坷的認可，
努力製作緩解疲勞的果汁吧！"
64,"TEXT_KINGLA303_04984_XEEROLJA_000_020","多謝你，這就是舒緩疲憊的果汁啊。
我想莫布林族會喜歡的。"
65,"TEXT_KINGLA303_04984_XEEROLJA_000_021","這、這股鮮美的果香……！
既能舒緩疲勞又好聞，
我敢打賭那些莫布林族絕對無法抵抗這種果汁！"
66,"TEXT_KINGLA303_04984_XEEROLJA_000_030","完、完成了！
在發酵的蘆薈中加入帶有舒緩疲勞效果的番茄，
這種美味與刺激交織的感覺真是太棒了！"
67,"TEXT_KINGLA303_04984_XEEROLJA_100_030","莫布林族一定會喜歡這種果汁的。
希望這次哈雷納魯坷願意嚐一嚐……"
68,"TEXT_KINGLA303_04984_HALNARUK_000_031","哼哧……哼哧…………
這是什麼 這是什麼 好香的味道！"
69,"TEXT_KINGLA303_04984_XEEROLJA_000_032","<Highlight>ObjectParameter(1)</Highlight>準備的果汁，
它還有舒緩疲勞的效果。"
70,"TEXT_KINGLA303_04984_XEEROLJA_000_033","用哈雷納魯坷採集的果子製作的果汁在客人那邊大受好評，
所以我們準備了這個給你，希望你能嚐一嚐，
今後也能更加精神地工作！"
71,"TEXT_KINGLA303_04984_HALNARUK_000_034","好評……？
莫布採集的 果子 大受好評？"
72,"TEXT_KINGLA303_04984_XEEROLJA_000_035","雖然目前只做了面向輝鱗族的果汁，傳播範圍有限……
但只要我們三人一起努力，一定可以收穫更多人的好評。"
73,"TEXT_KINGLA303_04984_XEEROLJA_100_035","我想請你嚐一嚐這種果汁到底合不合莫布林族的口味。
如你願意接受的話……"
74,"TEXT_KINGLA303_04984_HALNARUK_000_036","莫布林族 不摘面具 在人前
果汁 帶走 回家喝～"
75,"TEXT_KINGLA303_04984_XEEROLJA_100_036","他願意接受果汁真是太好了。
這都是多虧了你，<Highlight>ObjectParameter(1)</Highlight>。"
76,"TEXT_KINGLA303_04984_HALNARUK_000_037","店主對 各部族的特徵 了解很多……
難道是 醫生？"
77,"TEXT_KINGLA303_04984_XEEROLJA_000_038","不……不是，我怎麼可能是醫生呢，不過……"
78,"TEXT_KINGLA303_04984_XEEROLJA_000_039","我過去曾想成為一名咒術醫。"
79,"TEXT_KINGLA303_04984_XEEROLJA_000_040","咒術醫是賢士階級之一，是一種把藥草果實製成藥物，
然後結合治療魔法治病救人的職業。
要成為咒術醫，需要同時擁有聰明的頭腦和大量魔力。"
80,"TEXT_KINGLA303_04984_XEEROLJA_000_041","我的父親就是一名咒術醫。
他不問部族出身，在圖萊尤拉救了許多人。"
81,"TEXT_KINGLA303_04984_XEEROLJA_000_042","布涅瓦族天生魔力出眾，
我本以為自己也可以成為像父親那樣厲害的咒術醫，
用自己的力量救助他人，但我……"
82,"TEXT_KINGLA303_04984_HALNARUK_000_043","哼哧……哼哧…………
所以這麼豐富 店主的知識……
為了守護 人們的健康？"
83,"TEXT_KINGLA303_04984_XEEROLJA_000_044","嗯，在營養學和各部族的特徵這方面多少有些了解。
……不過我已經放棄那個夢想了，
如今只是個普通的果汁店店主。"
84,"TEXT_KINGLA303_04984_XEEROLJA_000_045","這些先不提，哈雷納魯坷，
可以說說你對這個果汁的感想嗎？"
85,"TEXT_KINGLA303_04984_HALNARUK_000_046","哼哧……哼哧…………
要是 早點嚐到 就好了……
口水都要 從面具裡 流出來了……"
86,"TEXT_KINGLA303_04984_SYSTEM_000_047","謝榮加鮮榨果藝的貢獻等級提高了！
謝榮加認為你是值得信賴的調合工匠！"
87,"TEXT_KINGLA303_04984_SYSTEM_000_050","鍊金術師或烹調師的等級達到95級以上時，
可以從珠串萬貨街的謝榮加那裡領取下一個任務。"
88,"TEXT_KINGLA303_04984_SYSTEM_000_051","若要領取或繼續推進下一個任務，
需要完成「黃金遺產主線任務」的「穿越冥境隧路」。"
